id,state,city,pincode
1427192321557221377
1450501941407064065
1491291752824598529
1325083883667251201
1418254919245570051
746046485263966208
1454395630961364998
1467780682671742978
901305045223849984
2336701370
1491332695208902660
1387414484440940555
1042380763948150784
1039549208364085248
1462721891538386947
1481607594200682499
1387414484440940555
3971884414
1144711774442160128
1373677652918337546
1387414484440940555
90856797
1178340371371188224
1038459718878945280
1249767081093918720
121992798
1482644600246661123
918808534350946305
1448223733903069185
973246814617976832
233115741
1484488951406620672
1666804076
973246814617976832
1490330779963957252
846881585177772032
3190395788
1438165994279690251
973246814617976832
1488574131604004874
1293444177275924481
1253541330350792707
881515667211427841
1156972895551098881
1404307161782521858
1434823561902964738
810417917535879168
2443698369
281867558
960748816356929536
960748816356929536
1310448304363200512
1038459718878945280
1293444177275924481
331543868
86391250
1421432392502239234
1213146086438604801
1461684884607438848
2934415898
1289770672080613377
1149884646512943107
1346685523029446658
979663750671159296
1291198749373390848
2934415898
4329561682
871663981227847682
1489604092305428483
1459705547079389187
14670284
1312671494439202816
1346685523029446658
1212044673633546240
1465630490623459331
1251858446837862400
2456916782
1170302069627973632
1439592699263291394
1324056403498029057
1328395589143420929
1485895455053852673
1231443729438789632
848823334750040065
1294508581304168449
29134508
835290587960082434
1329485099004436481
1488379071310430211
1255531667520991232
2443698369
1291745926332051457
1078627962860257280
1282387256716619778
1293465646777241601
897165082345566208
